Type	Rank	Freq	Range	NormFreq	NormRange
cristiane	11149	73	1	7.300	1.000
célula	11149	73	1	7.300	1.000
córrego	11149	73	1	7.300	1.000
declarou	11149	73	1	7.300	1.000
democratic	11149	73	1	7.300	1.000
denominador	11149	73	1	7.300	1.000
depending	11149	73	1	7.300	1.000
derivada	11149	73	1	7.300	1.000
directeur	11149	73	1	7.300	1.000
distâncias	11149	73	1	7.300	1.000
donc	11149	73	1	7.300	1.000
dummy	11149	73	1	7.300	1.000
ebt	11149	73	1	7.300	1.000
emergir	11149	73	1	7.300	1.000
ensuring	11149	73	1	7.300	1.000
esgota	11149	73	1	7.300	1.000
esperada	11149	73	1	7.300	1.000
event	11149	73	1	7.300	1.000
extensive	11149	73	1	7.300	1.000
familiaridade	11149	73	1	7.300	1.000
fantasia	11149	73	1	7.300	1.000
fifth	11149	73	1	7.300	1.000
files	11149	73	1	7.300	1.000
fleury	11149	73	1	7.300	1.000
formuladores	11149	73	1	7.300	1.000
foto	11149	73	1	7.300	1.000
fraunhofer	11149	73	1	7.300	1.000
garcez	11149	73	1	7.300	1.000
gerem	11149	73	1	7.300	1.000
habilitação	11149	73	1	7.300	1.000
hering	11149	73	1	7.300	1.000
híbridas	11149	73	1	7.300	1.000
impulsionando	11149	73	1	7.300	1.000
indiretos	11149	73	1	7.300	1.000
inmetro	11149	73	1	7.300	1.000
interessantes	11149	73	1	7.300	1.000
kit	11149	73	1	7.300	1.000
lar	11149	73	1	7.300	1.000
laws	11149	73	1	7.300	1.000
layout	11149	73	1	7.300	1.000
legislation	11149	73	1	7.300	1.000
marcio	11149	73	1	7.300	1.000
mart	11149	73	1	7.300	1.000
metrics	11149	73	1	7.300	1.000
michelle	11149	73	1	7.300	1.000
millones	11149	73	1	7.300	1.000
mind	11149	73	1	7.300	1.000
mobilizados	11149	73	1	7.300	1.000
motivados	11149	73	1	7.300	1.000
mueller	11149	73	1	7.300	1.000
mães	11149	73	1	7.300	1.000
navios	11149	73	1	7.300	1.000
neles	11149	73	1	7.300	1.000
neonatal	11149	73	1	7.300	1.000
où	11149	73	1	7.300	1.000
parlamentar	11149	73	1	7.300	1.000
parties	11149	73	1	7.300	1.000
pay	11149	73	1	7.300	1.000
pedra	11149	73	1	7.300	1.000
peu	11149	73	1	7.300	1.000
ppp	11149	73	1	7.300	1.000
princ	11149	73	1	7.300	1.000
privilegia	11149	73	1	7.300	1.000
processar	11149	73	1	7.300	1.000
profi	11149	73	1	7.300	1.000
promulgada	11149	73	1	7.300	1.000
quali	11149	73	1	7.300	1.000
quo	11149	73	1	7.300	1.000
rabelo	11149	73	1	7.300	1.000
racionalização	11149	73	1	7.300	1.000
receptores	11149	73	1	7.300	1.000
referred	11149	73	1	7.300	1.000
rego	11149	73	1	7.300	1.000
resolve	11149	73	1	7.300	1.000
respective	11149	73	1	7.300	1.000
respiradores	11149	73	1	7.300	1.000
retirar	11149	73	1	7.300	1.000
revealed	11149	73	1	7.300	1.000
rias	11149	73	1	7.300	1.000
roupas	11149	73	1	7.300	1.000
salão	11149	73	1	7.300	1.000
selo	11149	73	1	7.300	1.000
sofisticação	11149	73	1	7.300	1.000
souvent	11149	73	1	7.300	1.000
sujeita	11149	73	1	7.300	1.000
tdic	11149	73	1	7.300	1.000
turno	11149	73	1	7.300	1.000
uem	11149	73	1	7.300	1.000
ufjf	11149	73	1	7.300	1.000
ufu	11149	73	1	7.300	1.000
verbos	11149	73	1	7.300	1.000
verificamos	11149	73	1	7.300	1.000
wilson	11149	73	1	7.300	1.000
xvii	11149	73	1	7.300	1.000
xxix	11149	73	1	7.300	1.000
acelerada	11275	72	1	7.200	1.000
advice	11275	72	1	7.200	1.000
affaires	11275	72	1	7.200	1.000
affairs	11275	72	1	7.200	1.000
ambev	11275	72	1	7.200	1.000
apreensão	11275	72	1	7.200	1.000
ataque	11275	72	1	7.200	1.000
atrativo	11275	72	1	7.200	1.000
baggio	11275	72	1	7.200	1.000
bancária	11275	72	1	7.200	1.000
cametá	11275	72	1	7.200	1.000
capacitados	11275	72	1	7.200	1.000
caulier	11275	72	1	7.200	1.000
chaque	11275	72	1	7.200	1.000
chrysler	11275	72	1	7.200	1.000
combinada	11275	72	1	7.200	1.000
compostas	11275	72	1	7.200	1.000
concertação	11275	72	1	7.200	1.000
concluindo	11275	72	1	7.200	1.000
concorrencial	11275	72	1	7.200	1.000
congressos	11275	72	1	7.200	1.000
contributed	11275	72	1	7.200	1.000
cosmética	11275	72	1	7.200	1.000
courses	11275	72	1	7.200	1.000
cultivada	11275	72	1	7.200	1.000
decimal	11275	72	1	7.200	1.000
dels	11275	72	1	7.200	1.000
denominações	11275	72	1	7.200	1.000
dialética	11275	72	1	7.200	1.000
dieta	11275	72	1	7.200	1.000
dire	11275	72	1	7.200	1.000
doméstica	11275	72	1	7.200	1.000
emoções	11275	72	1	7.200	1.000
engineers	11275	72	1	7.200	1.000
entendeu	11275	72	1	7.200	1.000
equivalência	11275	72	1	7.200	1.000
estabeleceram	11275	72	1	7.200	1.000
executados	11275	72	1	7.200	1.000
extend	11275	72	1	7.200	1.000
ey	11275	72	1	7.200	1.000
felicilab	11275	72	1	7.200	1.000
grown	11275	72	1	7.200	1.000
habermas	11275	72	1	7.200	1.000
idéias	11275	72	1	7.200	1.000
inclusivas	11275	72	1	7.200	1.000
indutores	11275	72	1	7.200	1.000
inserem	11275	72	1	7.200	1.000
instituir	11275	72	1	7.200	1.000
iochpe	11275	72	1	7.200	1.000
ização	11275	72	1	7.200	1.000
jeans	11275	72	1	7.200	1.000
juliana	11275	72	1	7.200	1.000
latentes	11275	72	1	7.200	1.000
mbti	11275	72	1	7.200	1.000
microempresa	11275	72	1	7.200	1.000
modèle	11275	72	1	7.200	1.000
morin	11275	72	1	7.200	1.000
mos	11275	72	1	7.200	1.000
motivada	11275	72	1	7.200	1.000
musicais	11275	72	1	7.200	1.000
nous	11275	72	1	7.200	1.000
nursing	11275	72	1	7.200	1.000
observ	11275	72	1	7.200	1.000
observaram	11275	72	1	7.200	1.000
official	11275	72	1	7.200	1.000
ofício	11275	72	1	7.200	1.000
operators	11275	72	1	7.200	1.000
originou	11275	72	1	7.200	1.000
participatory	11275	72	1	7.200	1.000
patricia	11275	72	1	7.200	1.000
piqué	11275	72	1	7.200	1.000
preparing	11275	72	1	7.200	1.000
preponderante	11275	72	1	7.200	1.000
presunção	11275	72	1	7.200	1.000
privilegiado	11275	72	1	7.200	1.000
quintella	11275	72	1	7.200	1.000
ramella	11275	72	1	7.200	1.000
replacement	11275	72	1	7.200	1.000
reporting	11275	72	1	7.200	1.000
residências	11275	72	1	7.200	1.000
resistentes	11275	72	1	7.200	1.000
resul	11275	72	1	7.200	1.000
reta	11275	72	1	7.200	1.000
sobreposição	11275	72	1	7.200	1.000
sold	11275	72	1	7.200	1.000
subjetivo	11275	72	1	7.200	1.000
subjetivos	11275	72	1	7.200	1.000
supplier	11275	72	1	7.200	1.000
tamanhos	11275	72	1	7.200	1.000
tamb	11275	72	1	7.200	1.000
tang	11275	72	1	7.200	1.000
tecnologías	11275	72	1	7.200	1.000
testada	11275	72	1	7.200	1.000
transparency	11275	72	1	7.200	1.000
uasb	11275	72	1	7.200	1.000
ufcg	11275	72	1	7.200	1.000
ventura	11275	72	1	7.200	1.000
waraná	11275	72	1	7.200	1.000
whic	11275	72	1	7.200	1.000
étrangers	11275	72	1	7.200	1.000
𝛽	11275	72	1	7.200	1.000
accelerate	11376	71	1	7.100	1.000
actually	11376	71	1	7.100	1.000
acórdão	11376	71	1	7.100	1.000
adequate	11376	71	1	7.100	1.000
amazônico	11376	71	1	7.100	1.000
anterioridade	11376	71	1	7.100	1.000
apaydin	11376	71	1	7.100	1.000
argued	11376	71	1	7.100	1.000
artesanais	11376	71	1	7.100	1.000
assistencial	11376	71	1	7.100	1.000
atendimentos	11376	71	1	7.100	1.000
aversão	11376	71	1	7.100	1.000
began	11376	71	1	7.100	1.000
brancos	11376	71	1	7.100	1.000
call	11376	71	1	7.100	1.000
capacitar	11376	71	1	7.100	1.000
carteira	11376	71	1	7.100	1.000
causam	11376	71	1	7.100	1.000
computing	11376	71	1	7.100	1.000
constataram	11376	71	1	7.100	1.000
cúpula	11376	71	1	7.100	1.000
departments	11376	71	1	7.100	1.000
difundida	11376	71	1	7.100	1.000
divers	11376	71	1	7.100	1.000
documentation	11376	71	1	7.100	1.000
embasamento	11376	71	1	7.100	1.000
enf	11376	71	1	7.100	1.000
enormes	11376	71	1	7.100	1.000
estr	11376	71	1	7.100	1.000
estudam	11376	71	1	7.100	1.000
exigido	11376	71	1	7.100	1.000
exportados	11376	71	1	7.100	1.000
failures	11376	71	1	7.100	1.000
foro	11376	71	1	7.100	1.000
fundado	11376	71	1	7.100	1.000
galvão	11376	71	1	7.100	1.000
ganharam	11376	71	1	7.100	1.000
generating	11376	71	1	7.100	1.000
genoma	11376	71	1	7.100	1.000
gerencia	11376	71	1	7.100	1.000
gramaticais	11376	71	1	7.100	1.000
hierárquicos	11376	71	1	7.100	1.000
idealizado	11376	71	1	7.100	1.000
imateriais	11376	71	1	7.100	1.000
inflammatory	11376	71	1	7.100	1.000
integralmente	11376	71	1	7.100	1.000
investigaram	11376	71	1	7.100	1.000
letícia	11376	71	1	7.100	1.000
liderar	11376	71	1	7.100	1.000
lócus	11376	71	1	7.100	1.000
martinez	11376	71	1	7.100	1.000
matemáticas	11376	71	1	7.100	1.000
mattos	11376	71	1	7.100	1.000
métrica	11376	71	1	7.100	1.000
nais	11376	71	1	7.100	1.000
norms	11376	71	1	7.100	1.000
nouveaux	11376	71	1	7.100	1.000
nuevas	11376	71	1	7.100	1.000
objetivas	11376	71	1	7.100	1.000
olhos	11376	71	1	7.100	1.000
oposto	11376	71	1	7.100	1.000
optar	11376	71	1	7.100	1.000
parentesco	11376	71	1	7.100	1.000
peres	11376	71	1	7.100	1.000
physics	11376	71	1	7.100	1.000
pintura	11376	71	1	7.100	1.000
platforms	11376	71	1	7.100	1.000
portuguesas	11376	71	1	7.100	1.000
priorizar	11376	71	1	7.100	1.000
procedeu	11376	71	1	7.100	1.000
provisória	11376	71	1	7.100	1.000
quebrar	11376	71	1	7.100	1.000
questionado	11376	71	1	7.100	1.000
quisa	11376	71	1	7.100	1.000
reduziu	11376	71	1	7.100	1.000
representou	11376	71	1	7.100	1.000
requerido	11376	71	1	7.100	1.000
restricted	11376	71	1	7.100	1.000
reyes	11376	71	1	7.100	1.000
rádios	11376	71	1	7.100	1.000
shaping	11376	71	1	7.100	1.000
silvia	11376	71	1	7.100	1.000
simulações	11376	71	1	7.100	1.000
sinergias	11376	71	1	7.100	1.000
skinner	11376	71	1	7.100	1.000
steering	11376	71	1	7.100	1.000
sudoeste	11376	71	1	7.100	1.000
tas	11376	71	1	7.100	1.000
technol	11376	71	1	7.100	1.000
tel	11376	71	1	7.100	1.000
transform	11376	71	1	7.100	1.000
táticas	11376	71	1	7.100	1.000
université	11376	71	1	7.100	1.000
usage	11376	71	1	7.100	1.000
uscs	11376	71	1	7.100	1.000
vencer	11376	71	1	7.100	1.000
administrations	11472	70	1	7.000	1.000
alise	11472	70	1	7.000	1.000
analysing	11472	70	1	7.000	1.000
antigen	11472	70	1	7.000	1.000
arrombadas	11472	70	1	7.000	1.000
aspiração	11472	70	1	7.000	1.000
assenta	11472	70	1	7.000	1.000
atenda	11472	70	1	7.000	1.000
autônomo	11472	70	1	7.000	1.000
autônomos	11472	70	1	7.000	1.000
avaliaram	11472	70	1	7.000	1.000
aéreas	11472	70	1	7.000	1.000
bacharelado	11472	70	1	7.000	1.000
biopolítica	11472	70	1	7.000	1.000
biotecnológicos	11472	70	1	7.000	1.000
brainstorming	11472	70	1	7.000	1.000
buy	11472	70	1	7.000	1.000
camarão	11472	70	1	7.000	1.000
canadian	11472	70	1	7.000	1.000
cannula	11472	70	1	7.000	1.000
colegiado	11472	70	1	7.000	1.000
comercializar	11472	70	1	7.000	1.000
compe	11472	70	1	7.000	1.000
complement	11472	70	1	7.000	1.000
constituídos	11472	70	1	7.000	1.000
consultant	11472	70	1	7.000	1.000
consultative	11472	70	1	7.000	1.000
cooling	11472	70	1	7.000	1.000
crônicas	11472	70	1	7.000	1.000
curcumina	11472	70	1	7.000	1.000
dedica	11472	70	1	7.000	1.000
dicotomia	11472	70	1	7.000	1.000
diversificar	11472	70	1	7.000	1.000
doit	11472	70	1	7.000	1.000
doses	11472	70	1	7.000	1.000
downward	11472	70	1	7.000	1.000
drones	11472	70	1	7.000	1.000
economistas	11472	70	1	7.000	1.000
económicas	11472	70	1	7.000	1.000
emprega	11472	70	1	7.000	1.000
esgotamento	11472	70	1	7.000	1.000
estarão	11472	70	1	7.000	1.000
estimulou	11472	70	1	7.000	1.000
families	11472	70	1	7.000	1.000
federation	11472	70	1	7.000	1.000
file	11472	70	1	7.000	1.000
filiação	11472	70	1	7.000	1.000
gce	11472	70	1	7.000	1.000
genebra	11472	70	1	7.000	1.000
globo	11472	70	1	7.000	1.000
gramatical	11472	70	1	7.000	1.000
gravações	11472	70	1	7.000	1.000
hopkins	11472	70	1	7.000	1.000
idh	11472	70	1	7.000	1.000
implies	11472	70	1	7.000	1.000
imprescindíveis	11472	70	1	7.000	1.000
incipientes	11472	70	1	7.000	1.000
industrielle	11472	70	1	7.000	1.000
instrutor	11472	70	1	7.000	1.000
intermunicipal	11472	70	1	7.000	1.000
internext	11472	70	1	7.000	1.000
interpessoal	11472	70	1	7.000	1.000
interpreting	11472	70	1	7.000	1.000
ios	11472	70	1	7.000	1.000
irregular	11472	70	1	7.000	1.000
ju	11472	70	1	7.000	1.000
lagoa	11472	70	1	7.000	1.000
lento	11472	70	1	7.000	1.000
lispector	11472	70	1	7.000	1.000
logia	11472	70	1	7.000	1.000
longos	11472	70	1	7.000	1.000
lusíada	11472	70	1	7.000	1.000
luxembourg	11472	70	1	7.000	1.000
lógico	11472	70	1	7.000	1.000
maintain	11472	70	1	7.000	1.000
mangaba	11472	70	1	7.000	1.000
mangas	11472	70	1	7.000	1.000
matemático	11472	70	1	7.000	1.000
men	11472	70	1	7.000	1.000
moyens	11472	70	1	7.000	1.000
nationales	11472	70	1	7.000	1.000
noite	11472	70	1	7.000	1.000
ny	11472	70	1	7.000	1.000
oneide	11472	70	1	7.000	1.000
organización	11472	70	1	7.000	1.000
pea	11472	70	1	7.000	1.000
pesos	11472	70	1	7.000	1.000
petrochem	11472	70	1	7.000	1.000
pharma	11472	70	1	7.000	1.000
prejudica	11472	70	1	7.000	1.000
procedure	11472	70	1	7.000	1.000
prosperidade	11472	70	1	7.000	1.000
ques	11472	70	1	7.000	1.000
rata	11472	70	1	7.000	1.000
reduzem	11472	70	1	7.000	1.000
respondents	11472	70	1	7.000	1.000
revised	11472	70	1	7.000	1.000
ricas	11472	70	1	7.000	1.000
ruas	11472	70	1	7.000	1.000
secretária	11472	70	1	7.000	1.000
seletivo	11472	70	1	7.000	1.000
silvestre	11472	70	1	7.000	1.000
situada	11472	70	1	7.000	1.000
slowdown	11472	70	1	7.000	1.000
soit	11472	70	1	7.000	1.000
square	11472	70	1	7.000	1.000
strauss	11472	70	1	7.000	1.000
subgrupos	11472	70	1	7.000	1.000
submetidas	11472	70	1	7.000	1.000
tado	11472	70	1	7.000	1.000
tecnolog	11472	70	1	7.000	1.000
tightening	11472	70	1	7.000	1.000
toponímico	11472	70	1	7.000	1.000
transformador	11472	70	1	7.000	1.000
traugott	11472	70	1	7.000	1.000
trazido	11472	70	1	7.000	1.000
trillion	11472	70	1	7.000	1.000
ty	11472	70	1	7.000	1.000
tácitos	11472	70	1	7.000	1.000
ur	11472	70	1	7.000	1.000
usd	11472	70	1	7.000	1.000
usina	11472	70	1	7.000	1.000
viagem	11472	70	1	7.000	1.000
vivas	11472	70	1	7.000	1.000
whitney	11472	70	1	7.000	1.000
xampus	11472	70	1	7.000	1.000
acabou	11599	69	1	6.900	1.000
acervos	11599	69	1	6.900	1.000
acidentes	11599	69	1	6.900	1.000
agregam	11599	69	1	6.900	1.000
approche	11599	69	1	6.900	1.000
august	11599	69	1	6.900	1.000
automobilística	11599	69	1	6.900	1.000
baiano	11599	69	1	6.900	1.000
bajo	11599	69	1	6.900	1.000
callon	11599	69	1	6.900	1.000
character	11599	69	1	6.900	1.000
ciente	11599	69	1	6.900	1.000
cobrir	11599	69	1	6.900	1.000
compreendidas	11599	69	1	6.900	1.000
conferida	11599	69	1	6.900	1.000
confidence	11599	69	1	6.900	1.000
construtivas	11599	69	1	6.900	1.000
contradição	11599	69	1	6.900	1.000
contributing	11599	69	1	6.900	1.000
coverage	11599	69	1	6.900	1.000
decis	11599	69	1	6.900	1.000
depositado	11599	69	1	6.900	1.000
devel	11599	69	1	6.900	1.000
dificultar	11599	69	1	6.900	1.000
diretriz	11599	69	1	6.900	1.000
distinction	11599	69	1	6.900	1.000
doces	11599	69	1	6.900	1.000
doloreux	11599	69	1	6.900	1.000
dp	11599	69	1	6.900	1.000
draft	11599	69	1	6.900	1.000
efi	11599	69	1	6.900	1.000
ener	11599	69	1	6.900	1.000
englobam	11599	69	1	6.900	1.000
entendimentos	11599	69	1	6.900	1.000
entregue	11599	69	1	6.900	1.000
epistemológico	11599	69	1	6.900	1.000
esas	11599	69	1	6.900	1.000
existindo	11599	69	1	6.900	1.000
explicitar	11599	69	1	6.900	1.000
falsas	11599	69	1	6.900	1.000
fios	11599	69	1	6.900	1.000
firstly	11599	69	1	6.900	1.000
focam	11599	69	1	6.900	1.000
fomentando	11599	69	1	6.900	1.000
formativa	11599	69	1	6.900	1.000
frank	11599	69	1	6.900	1.000
fátima	11599	69	1	6.900	1.000
geographia	11599	69	1	6.900	1.000
ginástica	11599	69	1	6.900	1.000
harmonia	11599	69	1	6.900	1.000
iam	11599	69	1	6.900	1.000
impulsionam	11599	69	1	6.900	1.000
interests	11599	69	1	6.900	1.000
intervalos	11599	69	1	6.900	1.000
involvement	11599	69	1	6.900	1.000
jamais	11599	69	1	6.900	1.000
lago	11599	69	1	6.900	1.000
leaders	11599	69	1	6.900	1.000
legalidade	11599	69	1	6.900	1.000
lembra	11599	69	1	6.900	1.000
licuri	11599	69	1	6.900	1.000
mann	11599	69	1	6.900	1.000
marcadas	11599	69	1	6.900	1.000
mario	11599	69	1	6.900	1.000
master	11599	69	1	6.900	1.000
maximum	11599	69	1	6.900	1.000
mercadológico	11599	69	1	6.900	1.000
mercosul	11599	69	1	6.900	1.000
metropolitanas	11599	69	1	6.900	1.000
motriz	11599	69	1	6.900	1.000
noronha	11599	69	1	6.900	1.000
novartis	11599	69	1	6.900	1.000
oriunda	11599	69	1	6.900	1.000
oriundo	11599	69	1	6.900	1.000
outcome	11599	69	1	6.900	1.000
oxigênio	11599	69	1	6.900	1.000
parceira	11599	69	1	6.900	1.000
partem	11599	69	1	6.900	1.000
peculiares	11599	69	1	6.900	1.000
percursos	11599	69	1	6.900	1.000
permeia	11599	69	1	6.900	1.000
pisano	11599	69	1	6.900	1.000
placa	11599	69	1	6.900	1.000
poemas	11599	69	1	6.900	1.000
populations	11599	69	1	6.900	1.000
praticada	11599	69	1	6.900	1.000
preliminary	11599	69	1	6.900	1.000
propositions	11599	69	1	6.900	1.000
proyecto	11599	69	1	6.900	1.000
psicológicos	11599	69	1	6.900	1.000
pulmonar	11599	69	1	6.900	1.000
quartil	11599	69	1	6.900	1.000
retrieved	11599	69	1	6.900	1.000
ré	11599	69	1	6.900	1.000
seven	11599	69	1	6.900	1.000
sidade	11599	69	1	6.900	1.000
simbólicos	11599	69	1	6.900	1.000
société	11599	69	1	6.900	1.000
surgery	11599	69	1	6.900	1.000
sweden	11599	69	1	6.900	1.000
símbolo	11599	69	1	6.900	1.000
teores	11599	69	1	6.900	1.000
testado	11599	69	1	6.900	1.000
thompson	11599	69	1	6.900	1.000
tintas	11599	69	1	6.900	1.000
transdisciplinaridade	11599	69	1	6.900	1.000
transformado	11599	69	1	6.900	1.000
tummers	11599	69	1	6.900	1.000
upper	11599	69	1	6.900	1.000
valiosa	11599	69	1	6.900	1.000
vanessa	11599	69	1	6.900	1.000
var	11599	69	1	6.900	1.000
varies	11599	69	1	6.900	1.000
veja	11599	69	1	6.900	1.000
vislumbrar	11599	69	1	6.900	1.000
ário	11599	69	1	6.900	1.000
abstração	11715	68	1	6.800	1.000
abuso	11715	68	1	6.800	1.000
acs	11715	68	1	6.800	1.000
adapted	11715	68	1	6.800	1.000
adensamento	11715	68	1	6.800	1.000
agit	11715	68	1	6.800	1.000
aiming	11715	68	1	6.800	1.000
aleatório	11715	68	1	6.800	1.000
allocation	11715	68	1	6.800	1.000
anomami	11715	68	1	6.800	1.000
antirretrovirais	11715	68	1	6.800	1.000
aparecer	11715	68	1	6.800	1.000
aprendizaje	11715	68	1	6.800	1.000
aprovadas	11715	68	1	6.800	1.000
articulation	11715	68	1	6.800	1.000
aspirações	11715	68	1	6.800	1.000
atingidos	11715	68	1	6.800	1.000
avelino	11715	68	1	6.800	1.000
barata	11715	68	1	6.800	1.000
barras	11715	68	1	6.800	1.000
biggest	11715	68	1	6.800	1.000
caro	11715	68	1	6.800	1.000
cepe	11715	68	1	6.800	1.000
coerentes	11715	68	1	6.800	1.000
complementors	11715	68	1	6.800	1.000
consigam	11715	68	1	6.800	1.000
consumidos	11715	68	1	6.800	1.000
contínuos	11715	68	1	6.800	1.000
conversion	11715	68	1	6.800	1.000
copa	11715	68	1	6.800	1.000
deals	11715	68	1	6.800	1.000
desenvolviment	11715	68	1	6.800	1.000
desinformação	11715	68	1	6.800	1.000
diatraea	11715	68	1	6.800	1.000
die	11715	68	1	6.800	1.000
domicílio	11715	68	1	6.800	1.000
economista	11715	68	1	6.800	1.000
eia	11715	68	1	6.800	1.000
ely	11715	68	1	6.800	1.000
enciclopédia	11715	68	1	6.800	1.000
enriquecer	11715	68	1	6.800	1.000
entram	11715	68	1	6.800	1.000
epcc	11715	68	1	6.800	1.000
esquecer	11715	68	1	6.800	1.000
esso	11715	68	1	6.800	1.000
extensa	11715	68	1	6.800	1.000
favoreçam	11715	68	1	6.800	1.000
fepecs	11715	68	1	6.800	1.000
formulários	11715	68	1	6.800	1.000
fólio	11715	68	1	6.800	1.000
genérico	11715	68	1	6.800	1.000
giovanni	11715	68	1	6.800	1.000
grids	11715	68	1	6.800	1.000
hacker	11715	68	1	6.800	1.000
hartley	11715	68	1	6.800	1.000
helps	11715	68	1	6.800	1.000
hermenêutica	11715	68	1	6.800	1.000
hospitals	11715	68	1	6.800	1.000
howaldt	11715	68	1	6.800	1.000
hídricos	11715	68	1	6.800	1.000
ifnmg	11715	68	1	6.800	1.000
iguaçu	11715	68	1	6.800	1.000
iia	11715	68	1	6.800	1.000
implantadas	11715	68	1	6.800	1.000
industriel	11715	68	1	6.800	1.000
induz	11715	68	1	6.800	1.000
inquéritos	11715	68	1	6.800	1.000
insetos	11715	68	1	6.800	1.000
inspirado	11715	68	1	6.800	1.000
instituída	11715	68	1	6.800	1.000
instrutores	11715	68	1	6.800	1.000
interferir	11715	68	1	6.800	1.000
introduzido	11715	68	1	6.800	1.000
introduzidos	11715	68	1	6.800	1.000
inventory	11715	68	1	6.800	1.000
ipcc	11715	68	1	6.800	1.000
isi	11715	68	1	6.800	1.000
isidro	11715	68	1	6.800	1.000
jacques	11715	68	1	6.800	1.000
jo	11715	68	1	6.800	1.000
join	11715	68	1	6.800	1.000
katz	11715	68	1	6.800	1.000
landry	11715	68	1	6.800	1.000
lasting	11715	68	1	6.800	1.000
louis	11715	68	1	6.800	1.000
ludwik	11715	68	1	6.800	1.000
milênio	11715	68	1	6.800	1.000
molina	11715	68	1	6.800	1.000
monge	11715	68	1	6.800	1.000
mortes	11715	68	1	6.800	1.000
multisectoral	11715	68	1	6.800	1.000
mutationen	11715	68	1	6.800	1.000
nambisan	11715	68	1	6.800	1.000
orbicular	11715	68	1	6.800	1.000
oro	11715	68	1	6.800	1.000
pautas	11715	68	1	6.800	1.000
peculiar	11715	68	1	6.800	1.000
percentage	11715	68	1	6.800	1.000
pesquis	11715	68	1	6.800	1.000
pn	11715	68	1	6.800	1.000
portfólios	11715	68	1	6.800	1.000
prevalece	11715	68	1	6.800	1.000
previsões	11715	68	1	6.800	1.000
privacy	11715	68	1	6.800	1.000
propiciam	11715	68	1	6.800	1.000
proporcionalmente	11715	68	1	6.800	1.000
proveito	11715	68	1	6.800	1.000
querer	11715	68	1	6.800	1.000
radio	11715	68	1	6.800	1.000
represented	11715	68	1	6.800	1.000
resulte	11715	68	1	6.800	1.000
robinson	11715	68	1	6.800	1.000
ronaldo	11715	68	1	6.800	1.000
régional	11715	68	1	6.800	1.000
satisfatórios	11715	68	1	6.800	1.000
simbólica	11715	68	1	6.800	1.000
stern	11715	68	1	6.800	1.000
subvenções	11715	68	1	6.800	1.000
sucos	11715	68	1	6.800	1.000
systemic	11715	68	1	6.800	1.000
tabaco	11715	68	1	6.800	1.000
tiago	11715	68	1	6.800	1.000
tigela	11715	68	1	6.800	1.000
transmissíveis	11715	68	1	6.800	1.000
tushman	11715	68	1	6.800	1.000
tymoshchuk	11715	68	1	6.800	1.000
ul	11715	68	1	6.800	1.000
valiosas	11715	68	1	6.800	1.000
velhas	11715	68	1	6.800	1.000
vemos	11715	68	1	6.800	1.000
vivenciadas	11715	68	1	6.800	1.000
wagner	11715	68	1	6.800	1.000
welding	11715	68	1	6.800	1.000
wit	11715	68	1	6.800	1.000
wto	11715	68	1	6.800	1.000
acción	11850	67	1	6.700	1.000
agradecem	11850	67	1	6.700	1.000
almeja	11850	67	1	6.700	1.000
analíticos	11850	67	1	6.700	1.000
antecedents	11850	67	1	6.700	1.000
aprovar	11850	67	1	6.700	1.000
aquém	11850	67	1	6.700	1.000
associando	11850	67	1	6.700	1.000
assumes	11850	67	1	6.700	1.000
bookman	11850	67	1	6.700	1.000
botelho	11850	67	1	6.700	1.000
brief	11850	67	1	6.700	1.000
